text,label_class,label
心绞痛有必要做造影吗,化验/体检方案,10
一岁宝宝不爱吃饭怎么回事,病因,1
先天性心脏病宝宝感冒了能打吊针吗？,治疗方法,5
您好输血后血小板减少性紫癜有什么伴随,相关病症,4
我小孩不小心摔倒了，膝盖肿了，可以给他用同仁堂七厘散不？,治疗方法,5
慢阻肺是由什么原因引起的,病因,1
你好，我想请问一下我有肾结石和输尿管结石怎么办？,治疗方法,5
小孩睡觉时身体不自主颤抖，是长高吗？我家宝宝四岁了，睡觉的时候经常这样。,临床表现(病症表现),3
腰椎和胸椎骨头坏了怎么办,治疗方法,5
你好，麻烦问一下视网膜静脉阻塞做啥体检呢？,化验/体检方案,10
支气管扩张怎么才能医治,治疗方法,5
冒昧问一下细菌协同性坏疽会传给老人吗,传染性,7
隐匿性冠心病偶尔会心绞痛吗,相关病症,4
刚做了痔疮手术十天，要什么时候能够恢复？,治疗时间,11
心绞痛会疼很多天吗,临床表现(病症表现),3
"""5毫米的血管瘤需不需要治疗呢，这个血管瘤会增大活着变异么,血管瘤长在我家孩子的脸上，内蒙古婴儿长在脸上的血管瘤咋治呢？""",治疗方法,5
肺性脑病预后好吗？,治愈率,8
你好我一天吃一顿饭都感觉肚子很胀就算饿肚子也账,临床表现(病症表现),3
长期肩和脖子疼是心绞痛吗,临床表现(病症表现),3
生完孩子后得痔疮了怎么办啊？,治疗方法,5
多发性脑梗塞如何治疗？,治疗方法,5
有个朋友是糖尿病患者，最近叫我帮她买乌蛇止痒丸这药，不知道这糖尿病的还可以使用的吗？,治疗方法,5
"""我女儿今年12岁,今年常说腹痛..""",临床表现(病症表现),3
你好，麻烦问一下姿态性腰腿痛治疗时间长吗,治疗时间,11
前些天我老是觉得很累。夜里睡觉总是觉得心里扑通扑通地跳，去医院检查说是急性心肌梗塞。我想知道急性心肌梗塞是什么病？,定义,0
运动时不痛是心绞痛吗,临床表现(病症表现),3
拉血吐血怎么回事,病因,1
昆明癫痫发作的中医治疗？癫痫这种疾病折磨多年，每次发作时都非常的突然，最近想要去进行治疗。那中医治疗癫痫的方法有什么呢？,治疗方法,5
右眼里面东西都是好的，就是看不见，孩子眼角上长有血管瘤，右眼就看不见，内蒙古婴儿长有血管瘤去医院挂什么科？,所属科室,6
我怀孕5个月.常有胃酸.胃疼.胃酸很严准,临床表现(病症表现),3
目前血压偏高而且不稳，我想问下有什么方法调理一下或者吃什么药管用的？,治疗方法,5
阴道痒的不行，排出颗粒物？异味重,临床表现(病症表现),3
女人晚上失眠怎样调理好的呢？怀孕晚期时候失眠很严重，这个时候要怎么改善的呢？,治疗方法,5
耳源性脑脓肿病症是啥,临床表现(病症表现),3
如何做逃开小儿脓胸,预防,2
胆固醇脓胸是什么病,定义,0
前段时间在服用盐酸文拉法辛缓释胶囊，现在感觉状况好多了，我担心吃太久药会有副作用，所以想停药了，这样可以吗？,治疗方法,5
月经肚子疼怎么办啊？,治疗方法,5
你好，平躺床上时肚子咕咕叫怕冷，易拉肚子，口臭。经常作呕。囗腔溃疡，易上火。常感冒！何故？谢谢！,病因,1
直肠癌是什么？,定义,0
请问得了肺囊性纤维化治好的可能性,治愈率,8
大便有血，无疼，无不舒服，就是先有血后有便，有一星期，应如何治疗？,治疗方法,5
请问得了甲状腺结节要治多久,治疗时间,11
酸枣仁治失眠有效吗？要怎么吃才能起到治疗失眠的作用呢？我生完宝宝后老是失眠的。,治疗方法,5
你好，治疗抑郁症，请问，孕妇在怀孕的前三个月能吃草酸艾司西酞普兰片吗？,治疗方法,5
不知道牛磺酸软胶囊能和安神补脑液能不能一起吃吗？会不会有不良的影响？那吃这两种药可以喝茶吗？,禁忌,9
左脚第四个脚趾头抽筋是什么原因啊？没事吧？目前是怀孕7个月！,病因,1
请问各位专家，脑供血不足喝益脑胶囊可不可以,治疗方法,5
我的阴茎短小是怎么回事,病因,1
房室管畸形的治疗方法有哪些,治疗方法,5
"""大便出血,但便后无疼痛感""",临床表现(病症表现),3
德维是不是可以跟钙片一起吃呢？,禁忌,9
我正在吃奥氮平片请问我能不能喝红枣枸杞茶啊会不会有什么药物.,禁忌,9
34周最近肚子下方晚上老是涨涨的紧紧痛,临床表现(病症表现),3
婴儿啼哭不止，食欲减退是为什么？,病因,1
"""我的老婆是白癜风患者,去医院检查说是白癜风请问大夫，白癜风患者能要小孩子吗""",病因,1
面部出现白癜风能不能用遮盖挤？乳白色的白斑在脸上出现，给生活带来很多麻烦，白斑没有疼痛感,治疗方法,5
治疗尖锐湿疣临床经验丰富的医生请回答，请问医生，接触到的尖锐湿疣病人，大都是高危后多久发病？,临床表现(病症表现),3
您好，我这两天哟小便憋不住还有些下坠感请？,临床表现(病症表现),3
小儿海蓝组织细胞增生症如何体检,化验/体检方案,10
肺癌能遗传吗是什么原因导致了肺癌,病因,1
如何区别腿肿是因为心衰还是肾病？,化验/体检方案,10
防止患上痔疮的保健方法有哪些？,预防,2
鼻咽肿瘤有什么危害啊？,相关病症,4
心肌梗塞并发心室间隔穿破能治吗,治愈率,8
我想请问一下，尿痛尿频尿血是怎么回事？前几天吃了紧急,病因,1
哺乳期尿路感染可以吃什么药,治疗方法,5
镜检结果是得了结肠息肉，求有效的治疗方法,治疗方法,5
脑出血两侧出血，两天醒过来，又昏过去了，现在又昏迷一天了。好治吗？,治愈率,8
我想请问一下，尿频怎么回事一天尿7至8次,病因,1
我今天去医院拍CT，医生说我肺部异常，能问一下是啥病吗,定义,0
女性尿道炎是怎么引起的？可以给我说说嘛？,病因,1
我喝酒不多第二天醒来胸部正中会有针刺的感觉,临床表现(病症表现),3
三个月宝宝大便次数多正常吗,临床表现(病症表现),3
小肠肿瘤吃什么好,治疗方法,5
吃完东西胸部以上就很胀很难受，经常这样。那这种情况要预约什么科的医生看呢,所属科室,6
我宝宝一岁了，脾胃虚弱吃什么药好？能喝四磨汤口服液么？,治疗方法,5
脑梗塞并发症有哪些？,相关病症,4
请问：我现在有早博，血压15393能不能吃卡托普利片,治疗方法,5
咋样躲掉老年人假膜性小肠结肠炎,预防,2
眼结石可以挂什么科,所属科室,6
问一下外阴湿疹治疗多长时间,治疗时间,11
小孩消化不良拉肚子,临床表现(病症表现),3
"""冬天血压高,夏天正常是高血压吗?""",定义,0
"""小孩为什么醒了以后,全身老用力挣还吐奶""",病因,1
创伤性骨化性肌炎应该看啥医生,所属科室,6
神经纤维瘤是什么病？,定义,0
怎么才能彻治愈肛瘘永不复发我都郁闷三次手术了？怎办？？,治疗方法,5
得了间质性肺炎最多能活多久,治愈率,8
奶奶被检查出了快室率心房颤动，医生说这个病太难控制了，奶奶时刻都有危险，请问如何控制快室率心房颤动？,治疗方法,5
患有外痔疮好长一段时间，没去医院，听说可以用偏方能治，哪种治疗偏方最好？,治疗方法,5
我比较年轻但是不幸得了过速型心房颤动，我不知道该怎么治疗，很迷茫，很难过，请问得了过速型心房颤动该如何治疗？,治疗方法,5
阳虚会引起心悸吗,相关病症,4
感冒咳嗽腿内关节疼,临床表现(病症表现),3
我怀孕五个半月时开始胃痛，剧烈,临床表现(病症表现),3
您好灰泥角化病做啥检查,化验/体检方案,10
支气管炎如何护理,治疗方法,5
打扰问一下小儿肾性贫血可治率多高？,治愈率,8
内痔脱出治疗后留在肛门外，一些不痛，最近2天渗出液多，红蛰而且痛，应如何治疗？,治疗方法,5
强迫症会发展成什么病,相关病症,4
孕妇拉肚子需要去医院吗,治疗方法,5
患肺气肿可以补肾吗？可以把肾宝片和治疗肺气肿的药物一起服用吗？或者可以不同时段服用吗？希望帮助,治疗方法,5
爷爷是糖尿病患者，可以用铁皮枫斗胶囊来治疗吗？多久可以见效？,治疗方法,5
我家小孩今天自己多拿几只葡萄糖吃，，叫肚子疼怎么办,治疗方法,5
体检血糖657空腹建议我去检查泌尿系统我想问下泌尿系统有问题会不会导致血糖偏高,病因,1
脑疝怎么诊断,化验/体检方案,10
腰间盘突出可以用麝香跌打风湿膏吗，有没有效果呢？,治疗方法,5
你好，医生，请问下最近服用参桂鹿茸丸治疗失眠多梦，期间注意哪些？,治疗方法,5
为什么越来越多女性患上乳腺癌,病因,1
如何诊断脑出血？,化验/体检方案,10
脑性瘫痪综合征可以怎么预防,预防,2
我母亲3天没有吃单硝酸异山梨酯片，早上心脏疼，与不吃这个药有关吗？,病因,1
七十味珍珠丸这个药的主要功效是什么啊，有哪些成分的,定义,0
女19岁你好我不知道自己是不是患有痔疮但好像是想问您下我肛门口有一个小疙瘩排便时总感觉不得劲,定义,0
请问得了真菌性角膜炎治好得多少年,治疗时间,11
怎么区分心绞痛和胃痛,定义,0
宝宝蛋白过敏消化不良喝什么奶粉好？,治疗方法,5
今天学校入学体检，好多同学被查出有窦性心动过缓，我担心我以后也会得，我想问一下窦性心动过缓预防步骤是什么呢？,预防,2
小便刺痛，小便次数多,临床表现(病症表现),3
"""我的血糖有时6.5有时6.8,请问我每早跑步38分钟，做一次广播体操对耐血糖受损有用吗？""",治疗方法,5
在感觉不到粉尘的环境工作6个月会不会得尘肺病,预防,2
胸痛，别无症状，ct没有事，心电图没事，血常规没,临床表现(病症表现),3
大便完两滴擦屁屁有血,临床表现(病症表现),3
大腿内侧疼痛小便解不出,临床表现(病症表现),3
如何预防颅内转移瘤,预防,2
心血管疾病伴发的精神障碍看什么医生,所属科室,6
孩子肚皮上有红红点点的，越长越大，无症状要不要紧，内蒙古婴儿肚皮有红红点点的是血管瘤吗？,定义,0
颅骨骨膜窦可以并发哪些疾病?,相关病症,4
消渴丸可以用于糖尿病吗？怎么用？,治疗方法,5
两天前开始喉咙痛，咽喉部有浓痰，睡觉痰有影响呼吸问题，头痛，今天凌晨开始流鼻涕，腿软,临床表现(病症表现),3
吉非罗齐片是治疗高脂血症的药物吗？高脂血症很难治疗吗？服用吉非罗齐片能治疗好转吗？,治疗方法,5
宝宝睡觉起来以后，突然咳嗽就吐，吐玩嚷着要喝水也吐，怎么办,治疗方法,5
头疼做ct显示轻微脑血栓一个大夫说没事一个让住院,治疗方法,5
第一、二、都有少量血，卫生棉上面几乎没有，但是小便后，擦拭的纸巾上面会有褐色偏红少量的血。请问这是来月经了吗,定义,0
失眠，心悸，烦躁易怒，性欲高，伴有腰膝酸软，腰痛，肾阳虚，,临床表现(病症表现),3
我老公患有甲亢，今天复查得知胆红素的制很高，该怎么办？,治疗方法,5
胸膜炎复发的概率有多大？复发了还能治吗？,治愈率,8
睡觉起床有浓痰，气不顺，痰咳出就没事了,临床表现(病症表现),3
我想买三唑仑，有卖吗？,其他,12
宝宝好像缺钙了，应该吃维生素d滴剂还是吃钙片比较好？,治疗方法,5
一但大笑或者情绪激动胸口闷难受感觉心脏不舒服,临床表现(病症表现),3
我咳已经三个月了以前重点现在轻点。吃过两次中药。X片是支气管炎。可治吗？,治愈率,8
请教一下先天性后尿道瘘检查什么,化验/体检方案,10
我脚踝痛肿服用三七伤药片有效停药又痛咋办呀,治疗方法,5
请问本人肥胖，有高血压，冠心病，痛风可以经常喝酒吗,禁忌,9
你好！我老婆吃佰莫亭一个月后检查为什么泌乳素愈来愈高呢？,病因,1
尺管综合征容易感染不,传染性,7
做完爱肚子疼是什么原因？,病因,1
妈妈有痔疮，湖南的医疗保险在深圳可以享受吗?,其他,12
医生啊！盐酸溴已新片是否可以降糖药同服?药效会不会降低,治疗方法,5
宝宝有两天晚上有些许咳嗽，咳嗽声音有些沙哑，耳朵后面也长的有两三个黄豆大小的疙瘩，请问这是不是受凉感冒引起,病因,1
你好，来士普草酸艾司西酞普兰片在什么时候吃比较好？请说明一下。,治疗方法,5
想死，割过腕，最近精神不好，有时会头疼，不吃饭,临床表现(病症表现),3
你好，神经衰弱记忆力下降做噩梦，益脑胶囊天王补心丸知柏地黄丸能一起吃吗,治疗方法,5
高血压会引起水肿吗?,相关病症,4
最近小姨神经衰弱，表情淡漠，有什么药可以抗抑郁的吗？平时注意点什么？,治疗方法,5
我最近一个月总是睡眠浅，要怎么改善这个情况啊？,治疗方法,5
心悸过缓能吃薄荷吗,禁忌,9
小舞蹈病要做哪些检查,化验/体检方案,10
怎样治疗痔疮,治疗方法,5
怀孕3月余，出现内痔脱出，应如何治疗？,治疗方法,5
你好，麻烦问一下胆囊切除术后综合征会传给孕妇吗,传染性,7
